X	Y	Z	Yaw	Pitch	Roll	Thrust	T1	T2	T3	T4	PWM1	PWM2	PWM3	PWM4	Vyaw	Vpitch	Vroll
-0,06829067	0,5339633	0,08808768	-131,7364	-0,6978537	10,43863	0,4222222	1	0,4222222	0	0,4222222	130	83	50	83	-24,93030303	29,2391103	71,56681818
-0,06920831	0,5368778	0,08648529	-132,001	-0,02569096	11,74718	0,4177778	1	0,4177778	0	0,4177778	130	83	50	83	-9,566666667	36,59731818	63,83727273
-0,06953647	0,5403739	0,08396282	-132,0521	0,5098578	12,54526	0,4177778	1	0,4177778	0	0,4177778	130	83	50	83	8,145454545	33,47957455	51,99121212
-0,06973629	0,5438455	0,08165492	-131,7322	1,079135	13,46289	0,4177778	1	0,4177778	0	0,4177778	130	83	50	83	20,75757576	34,86579394	49,44787879
-0,06973321	0,546914	0,07959323	-131,3671	1,660429	14,17704	0,4177778	0,7734576	0,4177778	0,06209794	0,4177778	111	83	54	83	9,7	26,33821212	28,49424242
-0,06907403	0,5503505	0,07789409	-131,4121	1,948296	14,4032	0,4177778	0,7298493	0,4177778	0,1057062	0,4177778	108	83	58	83	7,557575758	12,13751515	9,620606061
-0,06835571	0,5532581	0,07507829	-131,1177	2,060967	14,49452	0,4177778	0,6538479	0,4177778	0,1817077	0,4177778	102	83	64	83	15,53030303	18,85212121	3,542727273
-0,06838323	0,5559601	0,0743698	-130,8996	2,570416	14,52011	0,4222222	0,5487277	0,4222222	0,2957168	0,4222222	93	83	73	83	12,26363636	18,66224242	-9,937575758
-0,06793525	0,5577733	0,0733023	-130,713	2,676821	14,16658	0,4177778	0,4541443	0,4177778	0,3814113	0,4177778	86	83	80	83	21,3969697	-4,494939394	-41,48393939
-0,06771033	0,5587494	0,07183129	-130,1935	2,422083	13,15114	0,4177778	0,2996017	0,4177778	0,5359538	0,4177778	73	83	92	83	25,54848485	-10,32106061	-61,10363636
-0,06739458	0,5592601	0,0718103	-129,8699	2,336226	12,15016	0,4177778	0,1937999	0,4177778	0,6417556	0,4177778	65	83	101	83	22,3969697	-10,56739394	-60,89878788
-0,06694448	0,5592624	0,07227502	-129,4544	2,073359	11,14148	0,4222222	0,1166308	0,4222222	0,7278137	0,4222222	59	83	108	83	25,98484848	-26,41084848	-61,33636364
-0,06647403	0,5587435	0,07287395	-129,0124	1,464668	10,12606	0,4222222	0,0574604	0,4222222	0,7869841	0,4222222	54	83	112	83	20,98484848	-40,71780303	-62,78742424
-0,06580313	0,5571789	0,07347005	-128,7619	0,7296715	9,069495	0,4177778	0,06134537	0,4177778	0,7742102	0,4177778	54	83	111	83	14,48787879	-30,16530909	-48,93851515
-0,06581385	0,5552449	0,07529878	-128,5343	0,4692128	8,511089	0,4177778	0,07785228	0,4177778	0,7577033	0,4177778	56	83	110	83	10,06969697	-21,76206909	-37,44909091
-0,0657253	0,5526707	0,0762228	-128,4296	0,01152322	7,833675	0,4177778	0,05987138	0,4177778	0,7756842	0,4177778	54	83	112	83	-8,233333333	-35,75123939	-41,30472727
-0,06528635	0,5501086	0,07754952	-128,806	-0,7105781	7,148033	0,4177778	0,1403772	0,4177778	0,6951783	0,4177778	61	83	105	83	-20,48787879	-46,58352182	-43,10036364
-0,06494701	0,5474638	0,07856092	-129,1057	-1,525733	6,411363	0,4177778	0,2025158	0,4177778	0,6330398	0,4177778	66	83	100	83	-13,56666667	-36,51060303	-24,78484848
-0,06479747	0,5444947	0,07991292	-129,2537	-1,915428	6,330133	0,4177778	0,2426707	0,4177778	0,5928848	0,4177778	69	83	97	83	-2,736363636	-25,74812121	-7,297848485
-0,06503355	0,5417783	0,08087346	-129,196	-2,375421	6,170534	0,4177778	0,2980801	0,4177778	0,5374754	0,4177778	73	83	92	83	5,581818182	-24,90357576	-18,757
-0,06514224	0,5396053	0,08212356	-129,0695	-2,737246	5,711152	0,4177778	0,3217355	0,4177778	0,5138201	0,4177778	75	83	91	83	11,36060606	-16,93360606	-43,56127273
-0,06535134	0,5376027	0,08286031	-128,8211	-2,93423	4,733012	0,4222222	0,3462263	0,4222222	0,4982182	0,4222222	77	83	89	83	10,06969697	-10,09863636	-52,10645455
-0,06585152	0,5361026	0,08445543	-128,7372	-3,070501	3,991639	0,4222222	0,3891974	0,4222222	0,455247	0,4222222	81	83	86	83	25,38484848	-2,870151515	-47,49621212
-0,06641775	0,5351993	0,08449391	-127,9834	-3,028945	3,165637	0,4177778	0,3243521	0,4177778	0,5112035	0,4177778	75	83	90	83	33,10606061	-0,794333333	-41,13151515
-0,06701413	0,5345268	0,08570258	-127,6447	-3,096714	2,634299	0,4177778	0,3110238	0,4177778	0,5245317	0,4177778	74	83	91	83	8,654545455	-1,313	-23,21327273
-0,06692378	0,5342395	0,08613808	-127,6978	-3,072274	2,399599	0,4177778	0,3299706	0,4177778	0,5055849	0,4177778	76	83	90	83	-8	15,34321212	15,30190909
-0,06686645	0,5340192	0,08728037	-127,9087	-2,590388	3,139262	0,4177778	0,3101019	0,4177778	0,5254536	0,4177778	74	83	92	83	-14,83030303	5,517242424	35,07506061
-0,06629806	0,5335444	0,08696249	-128,1872	-2,890205	3,557076	0,4222222	0,3120039	0,4222222	0,5324405	0,4222222	74	83	92	83	-22,17575758	-15,29306061	21,26578788
-0,06563409	0,5334378	0,08633549	-128,6405	-3,095059	3,841033	0,4177778	0,344186	0,4177778	0,4913695	0,4177778	77	83	89	83	-31,24848485	-6,180666667	28,95236364
-0,06490634	0,5330608	0,08647947	-129,2184	-3,094167	4,512504	0,4177778	0,4204658	0,4177778	0,4150898	0,4177778	83	83	83	83	-6,081818182	-1,93830303	27,44539394
-0,06489355	0,5329826	0,0855823	-128,8412	-3,159023	4,746731	0,4177778	0,3903779	0,4177778	0,4451776	0,4177778	81	83	85	83	4,433333333	-5,034363636	12,99166667
-0,06489568	0,5329819	0,08549459	-129,0721	-3,260301	4,941229	0,4177778	0,4479059	0,4177778	0,3876497	0,4177778	85	83	81	83	-4,6	0,415424242	4,182606061
-0,06481171	0,532454	0,08548049	-128,993	-3,145314	4,884757	0,4177778	0,4484662	0,4177778	0,3870894	0,4177778	85	83	80	83	7,56969697	3,868727273	-15,74166667
-0,06469932	0,5322722	0,08552638	-128,8223	-3,132633	4,421754	0,4222222	0,5228861	0,4222222	0,3215584	0,4222222	91	83	75	83	14,09090909	4,590484848	-29,52139394
-0,0650131	0,5319147	0,08565961	-128,528	-2,993828	3,910551	0,4222222	0,5282126	0,4222222	0,3162318	0,4222222	92	83	75	83	19,42727273	6,507727273	-22,35715152
-0,06551366	0,5314369	0,08583285	-128,1812	-2,917878	3,683968	0,4222222	0,4802253	0,4222222	0,3642191	0,4222222	88	83	79	83	11,87878788	4,846969697	-9,649060606
-0,06553058	0,5311737	0,08590791	-128,136	-2,833878	3,592132	0,4177778	0,4450558	0,4177778	0,3904997	0,4177778	85	83	81	83	-0,16969697	4,906060606	-1,960818182
-0,06520664	0,5310812	0,08555797	-128,1868	-2,755978	3,619261	0,4177778	0,4177229	0,4177778	0,4178327	0,4177778	83	83	83	83	-8,993939394	2,517363636	16,791
-0,0649966	0,530682	0,08551737	-128,4328	-2,750805	4,146235	0,4177778	0,392859	0,4177778	0,4426965	0,4177778	81	83	85	83	-14,56060606	-2,842484848	35,84566667
-0,06492072	0,5301962	0,0851327	-128,6673	-2,84978	4,802168	0,4222222	0,3560993	0,4222222	0,4883451	0,4222222	78	83	89	83	-16,85454545	-2,38869697	40,1049697
-0,06424415	0,5299785	0,08472575	-128,989	-2,829632	5,469699	0,4222222	0,4399651	0,4222222	0,4044794	0,4222222	85	83	82	83	-15,12121212	-3,722181818	40,19684848
-0,06403198	0,5296389	0,08429477	-129,1663	-2,972612	6,128664	0,4222222	0,4335198	0,4222222	0,4109246	0,4222222	84	83	82	83	-9,096969697	-1,726878788	36,52930303
-0,0639521	0,5291793	0,08425611	-129,2892	-2,886619	6,675166	0,4177778	0,453324	0,4177778	0,3822316	0,4177778	86	83	80	83	-8,703030303	0,267515152	16,26627273
-0,06435131	0,5288707	0,08478554	-129,4535	-2,963784	6,665451	0,4177778	0,4935302	0,4177778	0,3420254	0,4177778	89	83	77	83	-0,015151515	-3,258121212	-3,117242424
-0,06451402	0,5288596	0,0848867	-129,2897	-2,994137	6,572297	0,4222222	0,5136338	0,4222222	0,3308107	0,4222222	91	83	76	83	24,90606061	0,14869697	-55,10115152
-0,06653279	0,5288813	0,08614394	-128,6316	-2,958877	4,847113	0,4177778	0,4718249	0,4177778	0,3637306	0,4177778	87	83	79	83	37,17575758	8,775515152	-99,64190909
-0,06896345	0,5285664	0,08875736	-128,0629	-2,704545	3,284114	0,4177778	0,4090107	0,4177778	0,4265448	0,4177778	82	83	84	83	34,64242424	12,92475758	-121,6899758
-0,07144494	0,5280453	0,09252887	-127,4884	-2,53236	0,8313438	0,4177778	0,3339779	0,4177778	0,5015777	0,4177778	76	83	90	83	34,91212121	7,897636364	-169,8495152
-0,07402546	0,5271519	0,09757487	-126,9108	-2,443923	-2,32092	0,4177778	0,2351396	0,4177778	0,6004159	0,4177778	68	83	98	83	41,46363636	4,839636364	-208,3406303
-0,0772195	0,5256305	0,1036222	-126,1201	-2,372652	-6,043897	0,4177778	0,1121131	0,4177778	0,7234424	0,4177778	58	83	107	83	52,0969697	8,793757576	-249,35
-0,07952503	0,5229181	0,1098918	-125,1916	-2,153729	-10,54947	0,4177778	0	0,4177778	0,8734705	0,4177778	50	83	119	83	43,43636364	16,24357576	-260,4449394
-0,08285632	0,5204484	0,1187732	-124,6867	-1,836614	-14,63858	0,4177778	0	0,4177778	0,9553231	0,4177778	50	83	126	83	32,40606061	21,21554545	-278,0218182
-0,0862497	0,5174009	0,1261573	-124,1222	-1,453616	-19,72419	0,4177778	0	0,4177778	1	0,4177778	50	83	130	83	32,4030303	24,64366667	-289,3118182
-0,09097634	0,5140288	0,1353821	-123,6174	-1,023373	-24,18587	0,4177778	0	0,4177778	1	0,4177778	50	83	130	83	20,30909091	35,72737273	-272,6115152
-0,09629367	0,5098358	0,1442535	-123,452	-0,2746127	-28,72037	0,4177778	0	0,4177778	1	0,4177778	50	83	130	83	2,984848485	41,54539091	-276,7724242
-0,1019505	0,5048251	0,153293	-123,5189	0,3476249	-33,31936	0,4177778	0	0	0	0	50	50	50	50	-7,751515152	37,76964545	-238,0239394
-0,1094146	0,501071	0,1655615	-123,7078	0,9717856	-36,57516	0,4177778	0	0	0	0	50	50	50	50	-15,95757576	8,736963636	-274,9775758
-0,1151663	0,493616	0,1744671	-124,0455	0,6359447	-42,39362	0,4177778	0	0	0	0	50	50	50	50	-9,639393939	8,308042424	-300,9960606
-0,1227281	0,4880291	0,184256	-124,0259	1,245951	-46,50803	0,4177778	0	0	0	0	50	50	50	50	-14,74545455	38,39867576	-235,7018182
-0,130287	0,4810145	0,1943994	-124,5321	1,903101	-50,17178	0,4177778	0	0	0	0	50	50	50	50	-33,34242424	37,08921212	-211,54
-0,137788	0,4740378	0,2039017	-125,1262	2,469895	-53,48885	0,4177778	0	0	0	0	50	50	50	50	-41,12424242	32,85590909	-175,3557576
-0,1454578	0,4674502	0,2131676	-125,8892	2,987346	-55,95852	0,4177778	0	0	0	0	50	50	50	50	-50,2	26,75981818	-106,5093939
-0,1526668	0,4620725	0,221186	-126,7828	3,352969	-57,00366	0,4177778	0	0	0	0	50	50	50	50	-54,00909091	1,896151515	-21,57909091
-0,1595563	0,4575238	0,2277712	-127,6715	3,049919	-56,67063	0,4177778	0	0	0	0	50	50	50	50	-32,11212121	-13,66327273	33,25727273
-0,162452	0,4561172	0,2306079	-127,8425	2,902081	-55,90617	0,4177778	0	0	0	0	50	50	50	50	-34,39393939	-44,78345455	88,66454545
-0,1677662	0,4533946	0,2353965	-128,8065	1,572065	-53,7447	0,4177778	0	0	0	0	50	50	50	50	-45,30909091	-89,80927788	165,900303
-0,1717883	0,4521385	0,2393584	-129,3377	-0,06162517	-50,43146	0,4177778	0	0	0	0	50	50	50	50	-28,90909091	-116,9487576	204,7439394
-0,174857	0,4522115	0,2416668	-129,7605	-2,287244	-46,98815	0,4177778	0	0	0	0	50	50	50	50	-39,13030303	-121,4632373	223,1018182
-0,1752414	0,45208	0,2424719	-130,629	-4,069912	-43,0691	0,4177778	0	0	0	0	50	50	50	50	-45,41818182	-103,0640606	245,9012121
-0,17496	0,4525954	0,2425642	-131,2593	-5,688358	-38,87341	0,4177778	0	0	0	0	50	50	50	50	-40,85757576	-78,50121212	247,2381818
-0,1730841	0,4535951	0,2419157	-131,9773	-6,660452	-34,91024	0,4177778	0	0	0	0	50	50	50	50	-44,26969697	-55,92618182	257,0963636
-0,1731628	0,4560529	0,2412594	-132,7202	-7,533922	-30,38923	0,4222222	0	0	0	0	50	50	50	50	-26,32727273	-42,90351515	227,2163636
-0,1700153	0,4581864	0,2384041	-132,8461	-8,076268	-27,4121	0,4222222	1	0,4222222	0	0,4222222	130	83	50	83	-5,581818182	-33,4679697	158,4063636
-0,1664445	0,4599136	0,2347803	-132,9044	-8,638365	-25,16182	0,4266667	1	0,4266667	0	0,4266667	130	84	50	84	-10,71212121	-19,98536364	170,109697
-0,1633366	0,4635447	0,2310411	-133,1996	-8,735785	-21,79848	0,4266667	1	0,4266667	0	0,4266667	130	84	50	84	-11,46969697	-4,463272727	198,26
-0,1582799	0,4674723	0,2265231	-133,2829	-8,785653	-18,61924	0,4266667	0,9638366	0,4266667	0	0,4266667	127	84	50	84	2,863636364	-7,220909091	202,189697
-0,1532964	0,4720452	0,221487	-133,1051	-8,974075	-15,12622	0,4266667	0,8787514	0,4266667	0	0,4266667	120	84	50	84	2,287878788	-4,989151515	201,76
-0,1472652	0,4767586	0,2153597	-133,2074	-8,950295	-11,96116	0,4266667	0,8402938	0,4266667	0,01303956	0,4266667	117	84	51	84	-8,051515152	4,735909091	191,1073939
-0,1410627	0,481506	0,2088071	-133,3708	-8,81779	-8,819676	0,4266667	0,7556901	0,4266667	0,09764329	0,4266667	110	84	57	84	-13,8030303	5,267333333	198,2654242
-0,1352922	0,4862837	0,2020126	-133,6629	-8,776473	-5,418401	0,4266667	0,7150975	0,4266667	0,1382359	0,4266667	107	84	61	84	-25,95757576	10,46442424	192,4618182
-0,128589	0,4915671	0,1947886	-134,2274	-8,472464	-2,468436	0,4266667	0,6966716	0,4266667	0,1566617	0,4266667	105	84	62	84	-21,07575758	16,22384848	172,6198879
-0,122932	0,4970852	0,1870995	-134,3584	-8,241086	0,2780553	0,4266667	0,6232538	0,4266667	0,2300795	0,4266667	99	84	68	84	-12,43636364	37,63266667	169,3446061
-0,1162059	0,5021765	0,1787107	-134,6378	-7,230586	3,119936	0,4266667	0,6416724	0,4266667	0,211661	0,4266667	101	84	66	84	-9,090909091	51,31321212	171,7571424
-0,1103086	0,5079194	0,1697285	-134,6584	-6,54775	5,946041	0,4266667	0,6371515	0,4266667	0,2161819	0,4266667	100	84	67	84	3,487878788	39,2240303	166,4495758
-0,1048703	0,5137779	0,1606894	-134,5227	-5,936193	8,612772	0,4266667	0,5854426	0,4266667	0,2678908	0,4266667	96	84	71	84	4,321212121	48,12584848	155,4787576
-0,09902259	0,5195288	0,1515443	-134,5158	-4,959597	11,07684	0,4266667	0,5746174	0,4266667	0,2787159	0,4266667	95	84	72	84	6,709090909	55,22681818	138,035697
-0,09363391	0,5254013	0,1419686	-134,3013	-4,113708	13,16795	0,4266667	0,5702156	0,4266667	0,2831178	0,4266667	95	84	72	84	19,55151515	48,73139394	120,3124242
-0,08891505	0,5310395	0,1326831	-133,8706	-3,351461	15,04715	0,4266667	0,5062442	0,4266667	0,3470892	0,4266667	90	84	77	84	21,94848485	40,99557576	86,02121212
-0,08423796	0,5365776	0,1233693	-133,577	-2,760854	16,00665	0,4266667	0,4514078	0,4266667	0,4019255	0,4266667	86	84	82	84	33,40606061	43,38357576	50,31272727
-0,08049083	0,5419558	0,1161445	-132,7682	-1,919803	16,70747	0,4266667	0,3193012	0,4266667	0,5340322	0,4266667	75	84	92	84	54,0969697	39,54181818	13,8169697
-0,07727413	0,5469022	0,109241	-131,7918	-1,455974	16,46261	0,4266667	0,1343961	0,4266667	0,7189372	0,4266667	60	84	107	84	61,39090909	26,01051515	-28,20818182
-0,07387374	0,5509915	0,1029132	-130,7423	-1,061456	15,7766	0,4266667	0	0,4266667	0,8605965	0,4266667	50	84	118	84	75,95151515	17,95541212	-40,75606061
-0,07153375	0,5540701	0,09726181	-129,2854	-0,8634454	15,11766	0,4266667	0	0,4266667	1	0,4266667	50	84	130	84	79,18181818	13,50749697	-51,5769697
-0,06905235	0,5570741	0,09206734	-128,1293	-0,6157086	14,07456	0,4266667	0	0,4266667	1	0,4266667	50	84	130	84	61,67575758	14,61160303	-60,35
-0,06707852	0,559352	0,08730082	-127,2501	-0,3812625	13,12611	0,4266667	0	0,4266667	1	0,4266667	50	84	130	84	29,29393939	6,989987879	-43,23727273
-0,06613357	0,560047	0,08513629	-127,1626	-0,385039	12,64773	0,4266667	0	0,4266667	1	0,4266667	50	84	130	84	15,98484848	0,537212121	-44,90818182
-0,06425285	0,5619809	0,08037704	-126,7226	-0,3635345	11,64414	0,4266667	0	0,4266667	1	0,4266667	50	84	130	84	10,47878788	-6,743330303	-58,0069697
-0,06275444	0,5629624	0,07697797	-126,8168	-0,6075689	10,7335	0,4266667	0	0,4266667	1	0,4266667	50	84	130	84	-9,751515152	-23,39871212	-52,67112121
-0,06064414	0,563641	0,07337295	-127,0444	-1,135692	9,905993	0,4266667	0	0,4266667	1	0,4266667	50	84	130	84	-11,44848485	-27,6397303	-53,90581818
-0,05937258	0,5637812	0,07035682	-127,1946	-1,51968	8,954608	0,4266667	0	0,4266667	1	0,4266667	50	84	130	84	-0,66969697	-17,85272727	-52,04933333
-0,05796276	0,563995	0,06784789	-127,0665	-1,724832	8,188365	0,4266667	0	0,4266667	0,9936974	0,4266667	50	84	129	84	19,98484848	-17,33333333	-61,51684848
-0,05678983	0,5634041	0,0653583	-126,5351	-2,09168	6,924552	0,4266667	0	0,4266667	0,9315351	0,4266667	50	84	124	84	33,41515152	-13,30506061	-75,29793939
-0,0552068	0,5632635	0,06317999	-125,9638	-2,163899	5,703533	0,4266667	0,02807984	0,4266667	0,8252535	0,4266667	52	84	116	84	52,17575758	1,478242424	-60,83578788
-0,05477434	0,5628129	0,06202377	-124,8133	-2,042898	4,916971	0,4266667	0,02874544	0,4266667	0,8245879	0,4266667	52	84	115	84	59,56969697	1,738181818	-62,95239394
-0,05394421	0,5623629	0,06062341	-123,998	-2,106539	3,626104	0,4266667	0,03640744	0,4266667	0,8169259	0,4266667	52	84	115	84	35,46666667	-8,720757576	-77,42381818
-0,05285323	0,5613325	0,0592477	-123,6429	-2,330683	2,361985	0,4266667	0,004304558	0,4266667	0,8490288	0,4266667	50	84	117	84	17,57272727	-11,18190909	-63,5310303
-0,05153168	0,5604914	0,0587638	-123,4181	-2,475542	1,52958	0,4266667	0,03013703	0,4266667	0,8231963	0,4266667	52	84	115	84	15,15151515	-10,17693939	-35,58672727
-0,05096988	0,559104	0,05836592	-123,1429	-2,666522	1,187623	0,4266667	0	0,4266667	0,8675362	0,4266667	50	84	119	84	7,336363636	-6,549575758	-20,56261515
-0,05009197	0,5580873	0,05851354	-123,176	-2,691678	0,8510137	0,4266667	0	0,4266667	0,890872	0,4266667	50	84	121	84	-1,472727273	-2,93330303	-6,459239394
-0,04916314	0,5569463	0,05834033	-123,1915	-2,763321	0,9744681	0,4266667	0	0,4266667	0,9070401	0,4266667	50	84	122	84	-4,23030303	-19,20033333	-12,15573939
-0,04852033	0,5556612	0,05808526	-123,3156	-3,325289	0,4498743	0,4266667	0	0,4266667	0,8767803	0,4266667	50	84	120	84	-12,98181818	-15,47560606	-12,64277879
-0,04770491	0,5538366	0,05828295	-123,6199	-3,274016	0,5572564	0,4266667	0,07685077	0,4266667	0,7764826	0,4266667	56	84	112	84	-11,3030303	-3,548454545	14,01410909
-0,04768457	0,5529115	0,05901112	-123,6886	-3,442388	0,9123399	0,4266667	0,1536377	0,4266667	0,6996956	0,4266667	62	84	105	84	-4,921212121	-4,784787879	9,072015152
-0,04735021	0,5514994	0,05925328	-123,7823	-3,431914	0,8566329	0,4266667	0,3029462	0,4266667	0,5503871	0,4266667	74	84	94	84	-8,384848485	-10,57812121	-15,08685455
-0,04726844	0,5502556	0,05946166	-123,9653	-3,791466	0,4144737	0,4266667	0,4227491	0,4266667	0,4305842	0,4266667	83	84	84	84	2,715151515	-11,57227273	-30,35269091
-0,04771411	0,5491911	0,06006437	-123,6927	-3,813799	-0,1450059	0,4266667	0,4326469	0,4266667	0,4206865	0,4266667	84	84	83	84	14,78484848	5,710606061	-21,03883939
-0,04817618	0,5481867	0,06105806	-123,4774	-3,603016	-0,279808	0,4266667	0,4337794	0,4266667	0,419554	0,4266667	84	84	83	84	10,87272727	14,32575758	1,546757576
-0,04899991	0,5473567	0,061984	-123,3339	-3,341049	-0,0939629	0,4266667	0,4495933	0,4266667	0,4037401	0,4266667	85	84	82	84	7	4,707545455	-6,109548485
-0,04888979	0,5457327	0,06195071	-123,2464	-3,447667	-0,4814231	0,4266667	0,4351133	0,4266667	0,41822	0,4266667	84	84	83	84	-3,293939394	-6,114060606	-2,226545455
-0,04916926	0,5447598	0,06203751	-123,4426	-3,542813	-0,1674389	0,4266667	0,4567975	0,4266667	0,3965358	0,4266667	86	84	81	84	-12,80909091	-5,893060606	23,59216364
-0,04878364	0,5441824	0,06141159	-123,6691	-3,642138	0,2971183	0,4266667	0,4690958	0,4266667	0,3842376	0,4266667	87	84	80	84	-22,88787879	-7,009272727	33,85389697
-0,04867696	0,5438377	0,06165051	-124,1979	-3,774119	0,9497397	0,4266667	0,4960196	0,4266667	0,3573138	0,4266667	89	84	78	84	-28,88484848	-4,183545455	48,13796061
-0,04852705	0,5429198	0,06105644	-124,6223	-3,780195	1,885671	0,4266667	0,5387114	0,4266667	0,3146219	0,4266667	93	84	75	84	-24,83636364	2,757393939	48,70803939
-0,04811178	0,5423731	0,06070371	-125,0175	-3,683125	2,557105	0,4266667	0,5748903	0,4266667	0,2784431	0,4266667	95	84	72	84	-17,09090909	3,685333333	34,83806061
-0,04805184	0,54203	0,06051034	-125,1863	-3,658579	3,035327	0,4266667	0,5731856	0,4266667	0,2801478	0,4266667	95	84	72	84	-2,924242424	9,114515152	21,31306061
-0,04782662	0,5418028	0,06000968	-125,114	-3,382346	3,260436	0,4266667	0,5972217	0,4266667	0,2561116	0,4266667	97	84	70	84	14,99090909	8,328969697	1,688393939
-0,04868568	0,5419831	0,06018738	-124,6916	-3,383723	3,091044	0,4266667	0,5723744	0,4266667	0,280959	0,4266667	95	84	72	84	17,06666667	-0,457636364	-9,338090909
-0,04920708	0,5420908	0,06084514	-124,5508	-3,397448	2,952279	0,4266667	0,5726884	0,4266667	0,280645	0,4266667	95	84	72	84	15,97272727	5,738454545	-23,79751515
-0,05060773	0,5421934	0,06198626	-124,1645	-3,194354	2,305726	0,4266667	0,5368392	0,4266667	0,3164942	0,4266667	92	84	75	84	23,74545455	26,70854545	-49,94830303
-0,05268411	0,5423642	0,06453799	-123,7672	-2,516066	1,303985	0,4266667	0,4656205	0,4266667	0,3877129	0,4266667	87	84	81	84	25,5969697	32,95784848	-88,27180909
-0,0553158	0,542243	0,06737342	-123,3198	-2,106745	-0,6072437	0,4266667	0,3847429	0,4266667	0,4685904	0,4266667	80	84	87	84	24,57272727	29,54627273	-134,3466061
-0,0584272	0,5419044	0,07238349	-122,9563	-1,541039	-3,129453	0,4266667	0,2776795	0,4266667	0,5756538	0,4266667	72	84	96	84	30,81212121	30,95193939	-178,7265848
-0,06145985	0,5416211	0,07804319	-122,303	-1,085331	-6,505221	0,4266667	0,1483552	0,4266667	0,7049782	0,4266667	61	84	106	84	41,36666667	37,98775758	-225,3468788
-0,06543127	0,5394937	0,08682337	-121,5912	-0,287443	-10,5659	0,4266667	0,01551881	0,4266667	0,8378146	0,4266667	51	84	117	84	47,26363636	53,00128182	-296,4411818
-0,06973728	0,5369367	0,09685463	-120,7433	0,6637113	-16,28778	0,4266667	0	0,4266667	0,9598285	0,4266667	50	84	126	84	60,72727273	58,92206061	-374,5869697
-0,0748115	0,5329279	0,1083365	-119,5872	1,656985	-22,92727	0,4266667	0	0,4266667	1	0,4266667	50	84	130	84	73,73333333	62,62005152	-426,6584848
-0,0803542	0,5278624	0,120746	-118,3101	2,730173	-30,36751	0,4266667	0	0	0	0	50	50	50	50	77,06060606	78,35109091	-449,6772727
-0,08490726	0,5199034	0,1347645	-117,0442	4,242571	-37,76662	0,4266667	0	0	0	0	50	50	50	50	65,35151515	95,06372727	-450,4284848
-0,08955169	0,5117784	0,1478571	-116,1535	5,867276	-45,23165	0,4266667	0	0	0	0	50	50	50	50	50,16969697	77,88087879	-419,8242424
-0,09524667	0,5018396	0,1612608	-115,3886	6,81264	-51,62082	0,4266667	0	0	0	0	50	50	50	50	27,29393939	48,83490909	-364,9963636
-0,1013094	0,4916879	0,1744757	-115,2528	7,478828	-57,27653	0,4266667	0	0	0	0	50	50	50	50	-10,96666667	24,07533333	-310,4860606
-0,1080807	0,4812207	0,1870699	-115,7505	7,607126	-61,86686	0,4266667	0	0	0	0	50	50	50	50	-36,65757576	-3,134060606	-231,469697
-0,1152174	0,4709249	0,1992891	-116,4625	7,375404	-64,91503	0,4266667	0	0	0	0	50	50	50	50	-54,85151515	-36,94684848	-146,3130303
-0,1237366	0,4607277	0,2102306	-117,5606	6,38788	-66,69519	0,4266667	0	0	0	0	50	50	50	50	-62,01818182	-69,63481818	-81,98121212
-0,1317493	0,4518898	0,2197562	-118,5091	5,077455	-67,62041	0,4266667	0	0	0	0	50	50	50	50	-59,86060606	-91,33315152	-36,8030303
-0,1405288	0,4436656	0,228277	-119,536	3,373886	-67,90969	0,4266667	0	0	0	0	50	50	50	50	-59,11818182	-103,6625455	-1,344848485
-0,148519	0,4368514	0,235308	-120,46	1,656591	-67,66479	0,4266667	0	0	0	0	50	50	50	50	-58,04848485	-104,2719758	21,13818182
-0,1558171	0,4308628	0,2411418	-121,4516	-0,0670892	-67,21213	0,4266667	0	0	0	0	50	50	50	50	-55,15151515	-105,434697	51,3
-0,1624273	0,4260975	0,2461133	-122,28	-1,822754	-65,97189	0,4266667	0	0	0	0	50	50	50	50	-41,96060606	-103,5597818	88,71181818
-0,1677997	0,4229211	0,2498924	-122,8363	-3,484562	-64,28464	0,4266667	0	0	0	0	50	50	50	50	-42,46363636	-99,76087879	122,1575758
-0,1714384	0,4210753	0,2523963	-123,6813	-5,114863	-61,94069	0,4222222	0	0	0	0	50	50	50	50	-44,43636364	-100,1181515	176,7487879
-0,1735755	0,4206493	0,2542328	-124,3027	-6,788461	-58,45193	0,4266667	0	0	0	0	50	50	50	50	-57,60909091	-108,784	284,5518182
-0,1770037	0,4230388	0,2576373	-125,5824	-8,704735	-52,55048	0,4266667	0	0	0	0	50	50	50	50	-60,53939394	-120,3202727	280,7857576
-0,1770926	0,423444	0,2558403	-126,3005	-10,75903	-49,186	0,4266667	0	0	0	0	50	50	50	50	-44,65151515	-119,9368182	196,6118182
-0,1758037	0,4255716	0,2534344	-127,0559	-12,66265	-46,06229	0,4266667	0	0	0	0	50	50	50	50	-59,48181818	-104,3936364	229,2984848
-0,1742601	0,4285677	0,2517378	-128,2634	-14,20402	-41,61915	0,4266667	0	0	0	0	50	50	50	50	-65,4030303	-75,03909091	278,6933333
-0,1723084	0,4322906	0,2488633	-129,2142	-15,13894	-36,86541	0,4266667	0	0	0	0	50	50	50	50	-66,88484848	-34,72454545	307,2648485
-0,1696946	0,4366392	0,2451166	-130,4706	-15,34993	-31,47941	0,4266667	0	0	0	0	50	50	50	50	-60,50606061	-4,808181818	290,5757576
