X	Y	Z	Yaw	Pitch	Roll	VYaw	VPitch	VRoll	Thrust	T1	T2	T3	T4	PWM1	PWM2	PWM3	PWM4
-0,2602469	0,4071963	0,3100716	35,29373	5,230403	4,599605	-5,075719	-2,865595	-13,51269	0,16	0,3237829	0,2664709	0	0,05352904	75	71	50	54
-0,2603995	0,4069861	0,3100913	35,23701	5,375018	4,626028	-4,812757	-1,844649	-12,06165	0,16	0,299063	0,26217	0,02093702	0,05783001	73	70	51	54
-0,2601222	0,4067323	0,3103593	35,3189	5,396579	4,655708	-3,87059	-0,6146038	-12,74816	0,16	0,2936276	0,2813355	0,02637241	0,03866448	73	72	52	53
-0,2600389	0,4066217	0,3103738	35,313	5,416777	5,019746	-3,210153	-1,537911	-8,437378	0,16	0,2597529	0,2289947	0,0602471	0,09100533	70	68	54	57
-0,2605392	0,4059151	0,3104135	35,47795	5,697495	4,938151	-1,552594	-0,2961754	-6,609771	0,16	0,2290595	0,223136	0,09094053	0,09686404	68	67	57	57
-0,26007	0,4055131	0,3106578	35,57092	5,603383	5,349034	-1,424993	-0,2738451	-3,753354	0,16	0,200272	0,1947951	0,119728	0,1252049	66	65	59	60
-0,2604795	0,4048887	0,310872	35,66479	5,638265	5,67111	-0,02524559	0,2569222	0,714399	0,16	0,1502868	0,1554252	0,1697132	0,1645748	62	62	63	63
-0,260533	0,4043008	0,3110567	35,84932	5,628275	5,940972	1,962658	0,852958	5,642576	0,1644444	0,09948911	0,1165483	0,2293998	0,2123406	57	59	68	66
-0,2604043	0,4035695	0,3112243	35,85819	5,660206	5,971375	2,652049	2,374871	5,056591	0,1688889	0,09457427	0,1420717	0,2432035	0,1957061	57	61	69	65
-0,260863	0,4033411	0,311441	36,05629	5,657561	6,378823	3,797737	2,768303	9,529362	0,1733333	0,05035668	0,1057227	0,29631	0,2409439	54	58	73	69
-0,2608606	0,4029125	0,3116189	36,16561	5,615798	6,621818	5,23129	2,312363	12,13325	0,1733333	0,02887716	0,07512442	0,3177895	0,2715423	52	56	75	71
-0,2608634	0,4028285	0,3115835	36,0705	5,711838	6,572246	5,000967	2,020917	11,67729	0,1777778	0,04079574	0,08121408	0,3147598	0,2743415	53	56	75	71
-0,2609604	0,4026392	0,3117989	36,06213	5,579131	6,404287	4,459388	1,095306	10,49145	0,1777778	0,06191018	0,0838163	0,2936454	0,2717392	54	56	73	71
-0,2610398	0,4026571	0,3118907	35,9613	5,556795	6,067513	3,889793	0,8401035	6,286588	0,1777778	0,1065109	0,1233129	0,2490447	0,2322426	58	59	69	68
-0,2604625	0,4030222	0,3113981	35,70971	5,864842	5,741102	1,3905	1,004077	4,817693	0,1777778	0,1195601	0,1396416	0,2359955	0,2159139	59	61	68	67
-0,2606679	0,4028548	0,311372	35,72221	5,755141	5,313195	0,9077436	0,9105474	-0,2150313	0,1777778	0,1708226	0,1890336	0,1847329	0,166522	63	65	64	63
-0,2601835	0,4032211	0,311029	35,58509	5,761848	4,885515	-0,478179	0,7415013	-4,713561	0,1777778	0,2174984	0,2323284	0,1380572	0,1232272	67	68	61	59
-0,2603025	0,4033991	0,3108573	35,5193	5,672696	4,412279	-1,980144	0,2665267	-9,172138	0,1777778	0,2668339	0,2721644	0,08872167	0,08339114	71	71	57	56
-0,2599207	0,4036429	0,310533	35,43338	5,605721	4,051093	-2,548846	-0,3269142	-11,52167	0,1777778	0,2962636	0,2897253	0,05929199	0,06583028	73	73	54	55
-0,2595561	0,4040077	0,3101385	35,27127	5,652956	3,583149	-4,710104	-0,02763458	-16,77401	0,1777778	0,3457942	0,3452415	0,009761345	0,01031404	77	77	50	50
-0,2592123	0,4045941	0,3100016	35,347	5,602143	3,30567	-4,911634	-0,08192812	-19,89685	0,1822222	0,38201	0,3803714	0	0	80	80	50	50
-0,2587582	0,4048127	0,3094059	35,27884	5,473127	3,25916	-4,749999	-1,432265	-19,87848	0,1866667	0,3997741	0,3711288	0	0,002204536	81	79	50	50
-0,2591534	0,4052886	0,3093402	35,31358	5,884954	2,769895	-4,491294	1,834939	-21,80631	0,1911111	0,3908248	0,4275236	0	0	81	84	50	50
-0,258297	0,4050468	0,3096113	35,4836	5,555694	3,272549	-2,866167	-0,006603223	-16,76975	0,1866667	0,3544302	0,3542981	0,01890318	0,01903524	78	78	51	51
-0,2583484	0,4053004	0,3091236	35,36672	5,568116	3,529385	-2,057895	-1,780354	-13,27027	0,1866667	0,3371729	0,3015659	0,03616041	0,07176748	76	74	52	55
-0,2582605	0,405439	0,3092461	35,38672	5,488981	3,738934	-2,01292	-1,596954	-9,445549	0,1911111	0,3015361	0,2695971	0,08068609	0,1126252	74	71	56	59
-0,2581753	0,4057063	0,3092299	35,58654	5,454932	4,233454	0,008697438	-1,841494	-3,912355	0,1955556	0,253094	0,2162642	0,1380171	0,1748469	70	67	61	63
-0,2581849	0,4058116	0,3092707	35,73442	5,347379	4,691223	1,290731	-1,9519	1,673658	0,1955556	0,198338	0,1593	0,1927731	0,2318111	65	62	65	68
-0,258386	0,406244	0,309258	35,95981	5,241383	5,224615	3,15854	-2,18602	7,041116	0,2044444	0,1558935	0,1121731	0,2529954	0,2967158	62	58	70	73
-0,2583305	0,4066542	0,3092295	36,13462	5,212255	5,651821	5,180089	-2,644201	12,41201	0,2222222	0,1245442	0,07166015	0,3199003	0,3727843	59	55	75	79
-0,2583129	0,4069297	0,3092214	36,24195	5,238341	6,013826	5,369695	-2,18281	16,24891	0,2266667	0,08600569	0,04234949	0,3673277	0,4109839	56	53	79	82
-0,2584171	0,4070493	0,3093003	36,37205	5,127759	6,161302	6,55926	-2,072201	17,41282	0,2355556	0,08214936	0,04070535	0,3889618	0,4304058	56	53	81	84
-0,2585297	0,4073834	0,3092971	36,41549	5,003889	6,306836	6,611422	-5,286385	21,22161	0,24	0,0806478	0	0,3993522	0,5050799	56	50	81	90
-0,2582036	0,4080195	0,3091414	36,44361	4,898022	6,03321	5,760006	-3,946027	16,56393	0,2533333	0,1271543	0,04823372	0,3795124	0,4584329	60	53	80	86
-0,2581511	0,4091199	0,3089699	36,2823	5,364296	5,33146	5,493474	-1,222916	10,81242	0,2577778	0,1618827	0,1374244	0,3536729	0,3781312	62	60	78	80
-0,2581747	0,4087699	0,3088456	36,13776	5,106078	5,041037	4,506217	-2,297417	7,812601	0,2577778	0,2026259	0,1566776	0,3129296	0,358878	66	62	75	78
-0,2574818	0,409065	0,308531	35,86424	5,062702	4,240489	1,666188	-2,353379	0,04220925	0,2577778	0,2808895	0,2338219	0,2346661	0,2817337	72	68	68	72
-0,2569805	0,4094402	0,3082556	35,55645	5,248979	3,323111	-1,0678	-0,5903968	-8,208652	0,2577778	0,3457683	0,3339603	0,1697873	0,1815952	77	76	63	64
-0,2562545	0,4096976	0,3077551	35,22065	5,472419	2,3386	-4,434966	1,386214	-17,31605	0,2577778	0,4170761	0,4448004	0,09847941	0,07075513	83	85	57	55
-0,2560106	0,4100059	0,3072628	35,0584	5,606147	1,518538	-6,457316	2,363352	-24,79965	0,2577778	0,4821407	0,5294077	0,03341483	0	88	92	52	50
-0,2554371	0,4104251	0,3066371	34,66391	5,527616	0,760705	-9,46825	1,735648	-31,51867	0,2577778	0,555608	0,5903209	0	0	94	97	50	50
