X	Y	Z	Yaw	Pitch	Roll	Thrust	T1	T2	T3	T4	PWM1	PWM2	PWM3	PWM4
0,02096489	0,5974159	-0,1578428	55,26559	1,346276	-12,98725	0,4622222	0,5444449	0,6055575	0,3799995	0,3188869	93	98	80	75
0,02053069	0,5978654	-0,1576133	55,37247	1,14778	-13,10962	0,4622222	0,5394871	0,6047963	0,3849574	0,3196482	93	98	80	75
0,0211781	0,5980609	-0,1580986	55,09926	1,230933	-13,18806	0,4666667	0,5577761	0,6108567	0,3755572	0,3224767	94	98	80	75
0,02100068	0,5980216	-0,1577889	55,48787	0,9728701	-13,6749	0,4622222	0,5228266	0,6086999	0,4016178	0,3157445	91	98	82	75
0,02133731	0,5981343	-0,1586674	55,12563	1,394494	-13,49014	0,4622222	0,5677663	0,6110686	0,3566781	0,3133758	95	98	78	75
0,02122269	0,5981722	-0,1587025	55,43177	1,364953	-13,70052	0,4622222	0,5771317	0,612877	0,3473127	0,3115675	96	99	77	74
0,02123656	0,5981863	-0,1588126	55,3836	1,410925	-13,82833	0,4622222	0,5650809	0,6146147	0,3593635	0,3098297	95	99	78	74
0,02136261	0,5981879	-0,1592504	55,11331	1,441286	-13,79319	0,4666667	0,6093715	0,6190114	0,3239619	0,3143219	98	99	75	75
0,02148131	0,5984153	-0,1588821	55,32646	1,537261	-14,04312	0,4622222	0,5887676	0,618026	0,3356768	0,3064184	97	99	76	74
0,02131859	0,598254	-0,1588266	55,24765	1,631524	-14,2515	0,4622222	0,5980597	0,6210525	0,3263847	0,303392	97	99	76	74
0,02127838	0,598403	-0,1589523	55,33479	1,594133	-14,24293	0,4666667	0,58485	0,6250373	0,3484834	0,308296	96	100	77	74
0,02133344	0,5983742	-0,1585324	55,48193	1,450547	-14,33543	0,4666667	0,5823809	0,6245264	0,3509524	0,3088069	96	99	78	74
0,0214578	0,5989017	-0,1593647	55,07544	1,721228	-14,23343	0,4622222	0,5902026	0,6217688	0,3342419	0,3026756	97	99	76	74
0,02114665	0,5990641	-0,1592031	54,98362	1,814259	-14,37901	0,4622222	0,6483791	0,6241549	0,2760653	0,3002895	101	99	72	74
0,02084867	0,599281	-0,1592491	55,41323	1,635936	-14,53289	0,4622222	0,5566796	0,6239105	0,3677648	0,300534	94	99	79	74
0,0212959	0,5998906	-0,1597185	55,12387	1,706487	-14,4805	0,4622222	0,6269097	0,624092	0,2975347	0,3003524	100	99	73	74
0,02136499	0,6002381	-0,1597198	55,08598	1,723347	-14,5179	0,4622222	0,6258824	0,6246347	0,298562	0,2998098	100	99	73	73
0,02139541	0,6006112	-0,160017	54,96314	1,726027	-14,62994	0,4666667	0,6137257	0,6302264	0,3196077	0,303107	99	100	75	74
0,02132473	0,6011023	-0,1597574	54,97684	1,684406	-14,73962	0,4622222	0,6347283	0,6264625	0,2897161	0,2979819	100	100	73	73
0,02127792	0,6013362	-0,1598697	55,0542	1,776612	-14,78109	0,4666667	0,619925	0,6322436	0,3134083	0,3010897	99	100	75	74
0,0210541	0,6015956	-0,1600104	55,0306	1,677334	-14,85787	0,4622222	0,6305305	0,6275743	0,2939139	0,2968701	100	100	73	73
0,02096016	0,6020753	-0,1601108	55,12011	1,781507	-14,94065	0,4622222	0,6372315	0,6294437	0,287213	0,2950007	100	100	72	73
0,02054132	0,6020401	-0,1595792	55,32879	1,940439	-15,09079	0,4622222	0,5633234	0,6325345	0,3611211	0,29191	95	100	78	73
0,0202931	0,6023453	-0,1599404	55,37893	1,768738	-15,30559	0,4622222	0,5501541	0,6329654	0,3742903	0,291479	94	100	79	73
0,02030638	0,6023253	-0,1599883	55,27177	1,7665	-15,55835	0,4622222	0,6171164	0,6354707	0,307328	0,2889737	99	100	74	73
0,01997354	0,6025611	-0,1598147	55,19502	1,623859	-15,60837	0,4622222	0,5935291	0,6345445	0,3309153	0,2899	97	100	76	73
0,01997116	0,602553	-0,1601714	55,1959	1,795455	-15,696	0,4622222	0,5880377	0,6371367	0,3364068	0,2873077	97	100	76	72
0,0203479	0,6025178	-0,1606152	54,89352	1,771151	-15,66951	0,4666667	0,6140053	0,6410732	0,319328	0,2922601	99	101	75	73
0,01992749	0,6023691	-0,160249	55,13544	1,817858	-15,99975	0,4666667	0,5894536	0,6448427	0,3438797	0,2884906	97	101	77	73
0,02035588	0,6024374	-0,1604539	54,85663	1,885002	-15,96866	0,4666667	0,6312116	0,6452032	0,3021217	0,2881301	100	101	74	73
0,02022226	0,6024322	-0,1605521	54,75639	1,933149	-16,21025	0,4755556	0,6512315	0,6569896	0,2998796	0,2941215	102	102	73	73
0,02020957	0,602461	-0,160323	54,65985	1,826356	-16,29085	0,4755556	0,6754318	0,6567276	0,2756793	0,2943835	104	102	72	73
0,0202504	0,6022725	-0,1608531	54,60609	1,891108	-16,42832	0,4755556	0,7076513	0,6587499	0,2434598	0,2923613	106	102	69	73
0,02040475	0,6022107	-0,1609287	54,73175	1,872716	-16,52382	0,4755556	0,6997274	0,6595209	0,2513837	0,2915902	105	102	70	73
0,01998098	0,6019673	-0,1608541	54,73594	1,968152	-16,65248	0,4755556	0,6866981	0,6617619	0,2644131	0,2893492	104	102	71	73
0,01978068	0,6020002	-0,1606973	54,96151	1,980999	-16,88663	0,4755556	0,6526329	0,6642319	0,2984782	0,2868793	102	103	73	72
0,01991823	0,6021162	-0,1611667	54,73873	2,008111	-16,75118	0,4755556	0,677846	0,6631485	0,2732652	0,2879626	104	103	71	73
0,01952635	0,602015	-0,1610306	54,98998	2,001486	-16,98063	0,4755556	0,6137716	0,6653767	0,3373396	0,2857344	99	103	76	72
0,01957579	0,6020865	-0,1612645	55,04795	1,948584	-16,94517	0,4755556	0,6360202	0,6644931	0,315091	0,2866181	100	103	75	72
0,01950081	0,6021468	-0,1605898	54,84144	2,103259	-16,86399	0,4755556	0,6249856	0,665228	0,3261255	0,2858831	99	103	76	72
0,02014103	0,6027766	-0,1616048	54,74853	2,070351	-16,95894	0,4755556	0,6253854	0,6658485	0,3257257	0,2852626	100	103	76	72
0,02003303	0,6031172	-0,1616837	54,66063	1,84374	-17,0624	0,4755556	0,6276492	0,6646169	0,3234619	0,2864942	100	103	75	72
0,01968044	0,6027977	-0,1620525	55,01373	1,933662	-17,28072	0,4755556	0,5801105	0,6676994	0,3710006	0,2834117	96	103	79	72
0,01995862	0,6028501	-0,1624886	54,75284	1,944677	-17,17352	0,4755556	0,6253139	0,6667376	0,3257972	0,2843736	100	103	76	72
0,02000948	0,6029643	-0,1629966	54,76122	1,903553	-17,40014	0,48	0,6319332	0,6730369	0,3280668	0,286963	100	103	76	72
0,0201195	0,603072	-0,1629576	54,67892	1,839121	-17,56926	0,4755556	0,6667676	0,6696394	0,2843435	0,2814717	103	103	72	72
0,02025956	0,6028396	-0,1632977	54,70415	2,018098	-17,77032	0,48	0,6416714	0,6778841	0,3183286	0,2821158	101	104	75	72
0,01981343	0,6024125	-0,1632334	54,89905	2,025553	-18,17598	0,48	0,6524155	0,6820154	0,3075845	0,2779846	102	104	74	72
0,02066073	0,6023614	-0,1633999	54,46056	2,049046	-18,16793	0,48	0,7116761	0,6821698	0,2483239	0,2778302	106	104	69	72
0,02085579	0,6020423	-0,164168	54,41528	2,01911	-18,40746	0,48	0,6950233	0,6842657	0,2649767	0,2757343	105	104	71	72
0,02081286	0,6020445	-0,1640322	54,45391	2,038142	-18,62944	0,48	0,6812669	0,6866758	0,278733	0,2733242	104	104	72	71
0,02070587	0,6018645	-0,1637726	54,6419	2,057608	-19,07187	0,48	0,6523902	0,6912948	0,3076098	0,2687052	102	105	74	71
0,0206384	0,6014969	-0,164344	54,72352	2,075222	-19,17284	0,48	0,6858004	0,6924806	0,2741995	0,2675194	104	105	71	71
0,02058038	0,6014458	-0,1645795	54,71428	2,111735	-19,23471	0,48	0,6558568	0,6934645	0,3041431	0,2665355	102	105	74	71
0,02069154	0,6014177	-0,1646046	54,74583	2,130483	-19,24672	0,48	0,653008	0,693772	0,3069919	0,266228	102	105	74	71
0,02070572	0,6015381	-0,164451	54,65085	2,075858	-19,23477	0,4844444	0,6594023	0,6975508	0,3094866	0,2713381	102	105	74	71
0,02091986	0,6014088	-0,1650843	54,66945	2,178178	-19,50918	0,48	0,6574748	0,6968736	0,3025252	0,2631264	102	105	74	71
0,02046694	0,6014919	-0,165394	54,795	2,251235	-19,5654	0,4844444	0,670072	0,7026108	0,2988169	0,2662781	103	106	73	71
0,02095619	0,6018799	-0,165897	54,56267	2,217643	-19,45263	0,4933333	0,6534303	0,710036	0,3332364	0,2766306	102	106	76	72
0,02102872	0,6019017	-0,1659148	54,51107	2,176002	-19,40153	0,4933333	0,6540928	0,7091087	0,3325739	0,277558	102	106	76	72
0,0210311	0,6020971	-0,1663177	54,54251	2,125839	-19,55092	0,4933333	0,6569526	0,7101009	0,3297141	0,2765658	102	106	76	72
0,02100573	0,6021469	-0,166542	54,51675	2,090394	-19,62681	0,4977778	0,6881593	0,7149498	0,3073963	0,2806058	105	107	74	72
0,02113468	0,6023495	-0,1665807	54,49879	2,096724	-19,68929	0,4977778	0,7006711	0,7156379	0,2948845	0,2799177	106	107	73	72
0,02088304	0,6021545	-0,1667501	54,9553	2,032376	-19,87977	0,4977778	0,6473299	0,7168993	0,3482257	0,2786563	101	107	77	72
0,02112305	0,6022115	-0,167173	54,6009	2,14176	-19,80914	0,4977778	0,6918439	0,7172868	0,3037117	0,2782688	105	107	74	72
0,02099889	0,60215	-0,1674385	54,55875	2,171288	-19,86858	0,4977778	0,6858025	0,7181765	0,3097531	0,2773791	104	107	74	72
0,02114969	0,6021097	-0,1676445	54,50082	2,155408	-19,96384	0,4977778	0,696097	0,7189702	0,2994585	0,2765853	105	107	73	72
0,02075906	0,6021345	-0,1676274	54,81883	2,114725	-20,25573	0,4977778	0,6763281	0,7214823	0,3192274	0,2740733	104	107	75	71
0,02079255	0,6023072	-0,1676995	54,82298	2,063826	-20,40405	0,4977778	0,6499432	0,7224565	0,3456124	0,2730991	101	107	77	71
0,02108337	0,6022982	-0,1684517	54,65387	2,059932	-20,31735	0,4977778	0,6632165	0,7215506	0,332339	0,2740049	103	107	76	71
0,02070334	0,6021866	-0,16849	54,86863	2,04328	-20,60925	0,4977778	0,644303	0,7243031	0,3512526	0,2712525	101	107	78	71
0,02081507	0,6021551	-0,1685847	54,86073	2,144394	-20,54359	0,4977778	0,6404923	0,7246576	0,3550633	0,270898	101	107	78	71
0,02064225	0,6023415	-0,1688857	54,80108	2,064479	-20,81388	0,4977778	0,6489974	0,7265614	0,3465582	0,2689942	101	108	77	71
0,02071097	0,6024464	-0,169266	54,78817	1,94734	-20,97803	0,4977778	0,7081398	0,7270315	0,2874158	0,2685241	106	108	72	71
0,02104358	0,6023927	-0,1690563	54,79692	1,959125	-21,17761	0,4977778	0,6664405	0,7291451	0,3291151	0,2664104	103	108	76	71
0,02095227	0,6029512	-0,1695185	54,50084	1,953731	-20,88655	0,4977778	0,6940557	0,7261806	0,3014998	0,269375	105	108	74	71
0,02088518	0,6029291	-0,1700168	54,62212	2,025045	-21,02027	0,5066667	0,6820639	0,7371199	0,3312694	0,2762135	104	108	76	72
0,02087064	0,6029205	-0,1702958	54,9973	1,920627	-21,21502	0,5066667	0,6781946	0,7380231	0,3351387	0,2753102	104	109	76	72
0,02086878	0,6030805	-0,1706581	54,63205	2,007757	-21,25539	0,5066667	0,722054	0,7392982	0,2912793	0,2740352	107	109	73	71
0,02092511	0,6030918	-0,1709516	54,61766	1,98143	-21,35812	0,5066667	0,7047786	0,7400621	0,3085547	0,2732712	106	109	74	71
0,02091041	0,6029201	-0,1710959	54,61625	2,117455	-21,47361	0,5111111	0,7349578	0,7470218	0,2872645	0,2752005	108	109	72	72
0,02081963	0,6030897	-0,1716515	54,64329	1,997238	-21,56274	0,5111111	0,7328587	0,746711	0,2893636	0,2755113	108	109	73	72
0,02104829	0,6032206	-0,1719091	54,71569	1,989698	-21,63076	0,5111111	0,7177678	0,7473157	0,3044544	0,2749066	107	109	74	71
0,02098131	0,6032587	-0,1719682	54,7345	1,955034	-21,6199	0,5155556	0,718645	0,7513049	0,3124661	0,2798062	107	110	74	72
0,0209759	0,6033227	-0,1722956	54,69685	2,001866	-21,72919	0,5155556	0,7248373	0,7528661	0,3062738	0,278245	107	110	74	72
0,02103645	0,6038009	-0,1720829	54,56199	1,828559	-21,76974	0,5155556	0,7076294	0,7515386	0,3234816	0,2795725	106	110	75	72
0,02094407	0,6032862	-0,1725473	54,72987	2,074602	-21,74747	0,5155556	0,6993542	0,7537763	0,3317569	0,2773349	105	110	76	72
0,02112855	0,603349	-0,1724862	54,68173	2,090635	-21,87208	0,5155556	0,7512385	0,7551827	0,2798727	0,2759284	110	110	72	72
0,02055625	0,6033998	-0,1723923	55,01615	2,05181	-21,9909	0,5155556	0,6688544	0,7559827	0,3622568	0,2751284	103	110	78	72
0,02098202	0,6035084	-0,1726552	54,83487	2,086269	-21,74957	0,5155556	0,6861231	0,7539139	0,344988	0,2771972	104	110	77	72
0,0208777	0,6035126	-0,1729291	54,59856	2,129748	-21,81773	0,5155556	0,714559	0,7550304	0,3165521	0,2760808	107	110	75	72
0,02067498	0,603636	-0,1726343	54,74538	2,091121	-21,80292	0,5155556	0,7004229	0,754496	0,3306882	0,2766151	106	110	76	72
0,02054665	0,6039281	-0,172095	54,94342	1,935978	-22,0872	0,5155556	0,6897402	0,7557873	0,3413709	0,2753238	105	110	77	72
0,02044865	0,6038171	-0,1722623	54,95887	2,068063	-22,03006	0,5155556	0,6882508	0,7565368	0,3428603	0,2745744	105	110	77	71
0,0206601	0,6039933	-0,172478	54,66486	2,086013	-21,89346	0,5155556	0,7174688	0,7553502	0,3136423	0,2757609	107	110	75	72
0,02071549	0,6040529	-0,1724305	54,70909	2,081577	-21,91219	0,5155556	0,6962094	0,7554932	0,3349017	0,275618	105	110	76	72
0,02070585	0,6041672	-0,1724762	54,652	2,045992	-21,96698	0,5155556	0,7241089	0,7556853	0,3070022	0,2754258	107	110	74	72
0,02051734	0,6041724	-0,1727285	54,59292	2,008062	-22,1452	0,5155556	0,7275836	0,7570882	0,3035275	0,2740229	108	110	74	71
0,02032659	0,6041198	-0,1728816	54,5154	1,896702	-22,25177	0,5155556	0,7791958	0,7570403	0,2519153	0,2740709	112	110	70	71
0,02029091	0,6041554	-0,1726553	54,28767	1,853649	-22,48657	0,5155556	0,7875495	0,7589577	0,2435616	0,2721533	113	110	69	71
0,01996454	0,6040362	-0,1729099	54,65072	1,822595	-22,65548	0,5155556	0,7176245	0,7603363	0,3134866	0,2707748	107	110	75	71
0,02050463	0,6037494	-0,1731322	54,3179	1,894701	-22,73246	0,5155556	0,7752309	0,7618271	0,2558802	0,269284	112	110	70	71
0,02038664	0,603372	-0,1727397	54,50858	1,995855	-22,86318	0,5155556	0,7764101	0,7641459	0,254701	0,2669652	112	111	70	71
0,02055597	0,6034098	-0,1729364	54,51771	2,046858	-22,95387	0,5155556	0,7775646	0,7655629	0,2535465	0,2655483	112	111	70	71
0,02059295	0,603311	-0,1729608	54,56902	2,148417	-23,06011	0,5155556	0,7361724	0,7676408	0,2949387	0,2634703	108	111	73	71
0,02080689	0,60325	-0,1731216	54,37393	2,271033	-22,84616	0,5155556	0,7615263	0,7667275	0,2695848	0,2643836	110	111	71	71
0,02083101	0,6033574	-0,1728411	54,70914	2,229918	-22,96839	0,5155556	0,7160844	0,7675387	0,3150267	0,2635725	107	111	75	71
0,02053717	0,603173	-0,1727385	54,61895	2,264662	-22,95028	0,5155556	0,7192888	0,7677049	0,3118223	0,2634062	107	111	74	71
0,02050515	0,6032697	-0,1728443	54,68409	2,169038	-23,01702	0,5155556	0,7037931	0,7674161	0,327318	0,263695	106	111	76	71
0,020774	0,6032788	-0,1731307	54,80693	2,136336	-22,90203	0,5155556	0,6609005	0,7659392	0,3702106	0,2651719	102	111	79	71
0,02050655	0,6033186	-0,1729328	54,60273	2,083489	-23,13765	0,5155556	0,7318563	0,767767	0,2992548	0,2633442	108	111	73	71
0,0209104	0,6033441	-0,1730338	54,34588	2,108988	-22,97226	0,5155556	0,7208301	0,766368	0,310281	0,2647431	107	111	74	71
0,02098704	0,6032793	-0,1731503	54,6726	2,10191	-23,22514	0,5155556	0,7071049	0,768826	0,3240062	0,2622851	106	111	75	70
0,02077591	0,6032809	-0,172705	54,43511	1,992356	-23,51027	0,5155556	0,7406467	0,7705818	0,2904645	0,2605293	109	111	73	70
0,02149069	0,6029133	-0,1736576	54,14016	2,2746	-23,42095	0,5155556	0,778483	0,7725111	0,2526281	0,2586001	112	111	70	70
0,02166856	0,6028042	-0,1735823	54,30919	2,211354	-23,48979	0,5155556	0,7361082	0,772567	0,2950029	0,2585441	108	111	73	70
0,02168557	0,6025747	-0,173563	54,22576	2,327852	-23,7103	0,5155556	0,7873854	0,775937	0,2437257	0,2551741	112	112	69	70
0,02171771	0,6023576	-0,1737593	54,18322	2,269429	-23,77812	0,5155556	0,7829299	0,776031	0,2481812	0,2550801	112	112	69	70
0,02186538	0,6023062	-0,1740262	54,22665	2,227093	-23,85983	0,5155556	0,7867756	0,7764248	0,2443356	0,2546863	112	112	69	70
0,02183216	0,6021208	-0,1739532	54,12304	2,266793	-23,92416	0,5155556	0,8141961	0,7774651	0,2169151	0,253646	115	112	67	70
0,0216296	0,6017363	-0,1741861	54,5367	2,393885	-24,22178	0,5155556	0,7417579	0,7817122	0,2893532	0,2493989	109	112	73	69
0,02169474	0,6014996	-0,1741668	54,54644	2,525685	-24,15901	0,5155556	0,7078214	0,7824025	0,3232897	0,2487087	106	112	75	69
0,02189535	0,6015641	-0,1744108	54,51864	2,547179	-24,38054	0,5155556	0,7523645	0,7848328	0,2787466	0,2462784	110	112	72	69
0,02201847	0,6016167	-0,1749355	54,06203	2,30536	-24,24456	0,5155556	0,7797177	0,7810547	0,2513935	0,2500564	112	112	70	70
0,02200239	0,6014012	-0,1748486	54,22193	2,335423	-24,21836	0,5155556	0,7245723	0,7810933	0,3065389	0,2500178	107	112	74	70
0,02156964	0,6011053	-0,1747248	54,41269	2,384709	-24,46643	0,5155556	0,7239537	0,784067	0,3071575	0,2470442	107	112	74	69
0,02161958	0,6008539	-0,1742255	54,62576	2,184562	-24,65999	0,5155556	0,6923093	0,7840011	0,3388018	0,24711	105	112	77	69
0,0220497	0,6011114	-0,1750005	54,21113	2,412539	-24,5049	0,5155556	0,7331297	0,78473	0,2979814	0,2463812	108	112	73	69
0,02195362	0,6010221	-0,1746387	54,45906	2,369978	-24,7978	0,5155556	0,7119446	0,7872334	0,3191665	0,2438778	106	112	75	69
0,02184007	0,6009215	-0,1746268	54,3774	2,413917	-24,84364	0,5155556	0,7093306	0,7881312	0,3217805	0,24298	106	113	75	69
0,02207442	0,6009207	-0,1750065	54,06248	2,371615	-24,848	0,5155556	0,7972257	0,7877517	0,2338854	0,2433594	113	113	68	69
0,02212483	0,6008857	-0,1750568	54,00307	2,357267	-24,96773	0,52	0,8113097	0,7932499	0,2286903	0,24675	114	113	68	69
0,02175355	0,6007418	-0,1748161	54,17621	2,399755	-25,19088	0,5155556	0,7845583	0,7914619	0,2465528	0,2396493	112	113	69	69
0,02186803	0,6006111	-0,174714	54,21267	2,473991	-25,32125	0,5155556	0,7259506	0,7935079	0,3051605	0,2376032	108	113	74	69
0,0219102	0,6005207	-0,1748754	54,27604	2,45161	-25,44032	0,5155556	0,7389498	0,7944749	0,2921613	0,2366362	109	113	73	68
0,02184947	0,600366	-0,1748547	54,35378	2,506185	-25,50521	0,5155556	0,752615	0,7956695	0,2784961	0,2354417	110	113	72	68
0,02167299	0,600079	-0,174711	54,30666	2,753161	-25,48978	0,5155556	0,7812145	0,797985	0,2498966	0,2331261	112	113	69	68
0,02210301	0,600117	-0,1749802	54,06635	2,722564	-25,48198	0,5244445	0,7694116	0,8064898	0,2794773	0,2423991	111	114	72	69
0,02196587	0,6002601	-0,1749289	53,97123	2,651021	-25,56197	0,5244445	0,8120936	0,8065743	0,2367954	0,2423146	114	114	68	69
0,02179215	0,6000426	-0,1749937	54,29846	2,606142	-25,84235	0,5244445	0,7662785	0,8089293	0,2826104	0,2399596	111	114	72	69
0,02187986	0,5999758	-0,1750374	54,21709	2,525996	-25,91155	0,5244445	0,7397464	0,8088199	0,3091426	0,240069	109	114	74	69
0,02174537	0,600084	-0,175114	54,27398	2,525163	-25,98675	0,5244445	0,7265509	0,8095636	0,322338	0,2393253	108	114	75	69
0,02167138	0,5999451	-0,1752298	54,2253	2,518547	-26,0392	0,5244445	0,75376	0,8100219	0,2951289	0,238867	110	114	73	69
0,021976	0,6000718	-0,1754216	53,94733	2,548275	-25,9525	0,5244445	0,7903282	0,8094522	0,2585607	0,2394367	113	114	70	69
0,02175369	0,5997993	-0,1755048	53,99079	2,664805	-25,98743	0,5244445	0,7919003	0,8109668	0,2569886	0,2379221	113	114	70	69
0,02222238	0,6001101	-0,1757219	54,10188	2,602038	-26,02888	0,5244445	0,7889403	0,8107536	0,2599486	0,2381353	113	114	70	69
0,02233809	0,6001192	-0,1757461	54,06757	2,633865	-26,25815	0,5244445	0,789378	0,8133646	0,2595109	0,2355243	113	115	70	68
0,02186915	0,5998148	-0,1757536	54,28262	2,629257	-26,59991	0,5244445	0,7381995	0,8167361	0,3106894	0,2321528	109	115	74	68
0,02220664	0,5999764	-0,1762866	54,00738	2,610342	-26,53041	0,5244445	0,759307	0,815852	0,289582	0,2330369	110	115	73	68
0,02214371	0,5999438	-0,1766652	54,02326	2,515944	-26,68454	0,5244445	0,7991548	0,8164493	0,2497341	0,2324396	113	115	69	68
0,02210243	0,59995	-0,1765832	54,2099	2,504507	-27,04386	0,5244445	0,7707009	0,8199281	0,278188	0,2289608	111	115	72	68
0,02224172	0,6001153	-0,176716	54,20402	2,560214	-27,11105	0,5244445	0,7783482	0,8211571	0,2705407	0,2277318	112	115	71	68
0,02220877	0,6001301	-0,1770476	54,24438	2,508847	-27,23498	0,5244445	0,769417	0,8218827	0,2794719	0,2270062	111	115	72	68
0,02221728	0,6001947	-0,1773397	54,28706	2,544039	-27,28492	0,5111111	0,7177525	0,8094007	0,3044698	0,2128216	107	114	74	67
0,02234721	0,600216	-0,1773571	54,23671	2,56943	-27,28264	0,5022222	0,7198433	0,800743	0,2846012	0,2037015	107	114	72	66
0,02236747	0,6002922	-0,1776642	54,26169	2,461053	-27,29283	0,5022222	0,7313625	0,7997611	0,273082	0,2046834	108	113	71	66
0,02214245	0,6008029	-0,1779797	54,25896	2,385045	-27,34109	0,5022222	0,7288148	0,7994835	0,2756296	0,2049609	108	113	72	66
0,02250489	0,6007211	-0,1786712	54,00114	2,469586	-27,39898	0,5022222	0,7852926	0,8009079	0,2191519	0,2035366	112	114	67	66
0,0219463	0,6008865	-0,178829	54,2513	2,511843	-27,60463	0,5111111	0,7327687	0,8122758	0,2894536	0,2099465	108	114	73	66
0,02243088	0,6010531	-0,1793745	53,96256	2,328647	-27,69961	0,5111111	0,7721042	0,8113937	0,250118	0,2108286	111	114	70	66
0,02239297	0,6009504	-0,1799074	53,99175	2,367159	-27,87094	0,5111111	0,792327	0,8134922	0,2298952	0,2087301	113	115	68	66
0,02222986	0,6008242	-0,1799645	54,2067	2,337327	-28,21706	0,5111111	0,7695861	0,816655	0,2526361	0,2055673	111	115	70	66
0,02231112	0,6007736	-0,1802707	54,18131	2,286027	-28,3823	0,4933333	0,7618638	0,8000166	0,2248029	0,18665	110	114	67	64
0,02271829	0,6008472	-0,1802838	54,00899	2,398988	-28,61994	0,4266667	0,7222443	0,7368559	0,131089	0,1164774	107	108	60	59
0,0227337	0,6008201	-0,1808482	53,84323	2,379416	-28,37309	0,1333333	0,4404883	0,4408585	0	0	85	85	50	50
0,0227426	0,600729	-0,1809475	53,73223	2,41935	-28,55461	0	0,3248873	0,3097396	0	0	0	0	0	0
0,02233235	0,600473	-0,1808326	54,0129	2,410912	-28,83413	0	0,2937597	0,3124504	0	0	0	0	0	0
0,02247019	0,6003629	-0,1807568	53,97071	2,485581	-28,90317	0	0,2678275	0,3138875	0	0	0	0	0	0
0,02244852	0,6001773	-0,1808524	53,93381	2,476264	-29,18105	0	0,3051469	0,3165731	0	0	0	0	0	0
0,02267586	0,5997868	-0,1806749	53,7678	2,348247	-29,46328	0	0,2945223	0,3181153	0	0	0	0	0	0
0,02270045	0,5990003	-0,1806615	53,66863	2,569169	-30,31438	0	0	0	0	0	0	0	0	0
0,02321129	0,5981077	-0,180777	53,03602	2,566097	-30,48006	0	0	0	0	0	0	0	0	0
0,02360331	0,5967886	-0,1800246	52,84782	2,633199	-31,29784	0	0	0	0	0	0	0	0	0
0,02407072	0,5954498	-0,1792792	52,47489	2,581538	-31,88645	0	0	0	0	0	0	0	0	0
0,0243251	0,5935474	-0,1779705	52,42882	2,51625	-32,37465	0	0	0	0	0	0	0	0	0
0,02488877	0,5922021	-0,1782362	51,51717	2,808812	-32,64104	0	0	0	0	0	0	0	0	0
0,02507761	0,5908759	-0,1767276	51,58209	2,84622	-32,74017	0	0	0	0	0	0	0	0	0
0,02525722	0,5905769	-0,1757619	51,80397	2,809449	-32,5965	0	0	0	0	0	0	0	0	0
0,02515216	0,5899962	-0,1743293	51,62344	3,035402	-32,35271	0	0	0	0	0	0	0	0	0
0,02535232	0,5894768	-0,1727901	51,48499	3,335878	-32,32042	0	0	0	0	0	0	0	0	0
0,02532646	0,5894551	-0,1715906	51,46151	3,550531	-32,14734	0	0	0	0	0	0	0	0	0
0,02511734	0,5891238	-0,1702518	51,36168	3,462827	-31,95466	0	0	0	0	0	0	0	0	0
0,0246551	0,5886735	-0,1691481	51,35638	3,368768	-31,87184	0	0	0	0	0	0	0	0	0
0,02416905	0,588232	-0,1680555	51,24773	3,376913	-31,70073	0	0	0	0	0	0	0	0	0
0,0239938	0,5879683	-0,166829	51,21604	3,39156	-31,50628	0	0	0	0	0	0	0	0	0
0,02369642	0,5875002	-0,1657818	51,10799	3,639219	-31,53374	0	0	0	0	0	0	0	0	0
0,02343974	0,5869868	-0,1650408	50,7884	3,714711	-31,27808	0	0	0	0	0	0	0	0	0
0,02321621	0,5867146	-0,163768	50,87321	3,739123	-31,06398	0	0	0	0	0	0	0	0	0
0,02286982	0,5863723	-0,1626016	50,86996	3,730681	-30,84417	0	0	0	0	0	0	0	0	0
0,02257786	0,5862636	-0,1613515	51,08099	3,572808	-30,74832	0	0	0	0	0	0	0	0	0
0,02262746	0,5861554	-0,1606068	50,75751	3,767213	-30,40748	0	0	0	0	0	0	0	0	0
0,02254602	0,5861124	-0,1596672	50,74389	3,907823	-30,34945	0	0	0	0	0	0	0	0	0
0,02232989	0,5858441	-0,1586351	50,72747	3,994284	-30,12261	0	0	0	0	0	0	0	0	0
0,022355	0,5858942	-0,1582325	50,88694	3,8201	-29,95434	0	0,3046371	0,3377444	0	0	0	0	0	0
0,02194823	0,585754	-0,1575602	51,06191	3,893601	-29,91758	0	0,2787357	0,3381118	0	0	0	0	0	0
0,0215156	0,5856817	-0,1572903	51,0564	3,85175	-30,10924	0	0	0	0	0	0	0	0	0
0,02152304	0,5858244	-0,1571483	50,84204	3,843016	-29,97638	0	0,2548966	0,3381939	0	0	0	0	0	0
0,02142973	0,5857388	-0,1567567	50,63535	3,797032	-29,98983	0	0,2904717	0,3378686	0	0	0	0	0	0
0,02102695	0,5863435	-0,1566813	50,74878	3,688401	-29,79111	0	0,2755684	0,3347951	0	0	0	0	0	0
0,02077793	0,5868531	-0,156397	50,79631	3,613544	-29,6063	0	0,2940894	0,3321984	0	0	0	0	0	0
0,02026561	0,5870955	-0,1564142	50,89115	3,69448	-29,36165	0	0,2406349	0,3305613	0	0	0	0	0	0
